external_id,source_zip,source_domain,call_direction,text_hash,pseudo_call_code,pseudo_label_confidence,should_use_for_training,rationale
9e5942c0-cb77-4510-aa2e-a7aa6ccf1cd0_transcript,medicare_inbound.zip,medicare,inbound,dc44345badcaf2ef38b1090f1ac9b782102709d3fda089380c8d5aa268cb5b0b,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,"Contains a greeting, agent asks for account details to check records, and customer is inquiring about vaccine dates."
8d47c31fb4f14acdbe7c2d6acdd1efcb_transcript,automotive_inbound.zip,automotive,inbound,aeb01f0d95cf89aa53ea2092e2679acf3cc66c600de8d89502b9efd372008c33,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,Greeting present; agent asks for location; agent pitches a specific incoming corporate vehicle; customer explores availability and test drives.
dbeea61e090143369cb36799f9285613_transcript,automotive_inbound.zip,automotive,inbound,2f6688c21aff9e78fff535d471a9aa121ce55fc34ae9f0e1c95eb383600cd175,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION, PRODUCT_PITCH",0.85,True,Greeting present; agent asks about financing; customer searches for a specific car; agent eventually pitches a luxury collection model coming soon.
b894fe31bc184e8f8a736d8cb6ef99b5_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,1e3ef0496cd6865d48351732a86b3add0589a8362dcea19012f9c14d001a6ce2,"OPENING, NEEDS_ANALYSIS, SUCCESSFUL_SALE",0.95,True,Greeting present; agent collects extensive customer and situation details; call ends with the confirmation of an appointment.
046d8babefff4c999db38626f10a6460_transcript,medicare_inbound.zip,medicare,inbound,72e0fe99fcac4855e13da0959e79572d6866110257587828bb09b27305c83999,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, SUCCESSFUL_SALE",0.9,True,Greeting present; agent analyzes the pet's condition; agent suggests an appointment; customer explicitly agrees to schedule it.
153a840df76a4f728ef1e4059f2dd70a_transcript,medicare_inbound.zip,medicare,inbound,e00f3c9a79d6455b920de08eda8dbf63757e18b69f5d7d934066aac82611460a,"OPENING, PRODUCT_PITCH, PASSIVE_AGREEMENT",0.8,True,"Contains a greeting, an automated pitch for dental services, and the customer agreeing to be put on hold."
US_TELECOM_195_AH_(880)_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,5a7e8465b30cf4be7794fa375e6e7dcb2d1a89d265970e2b1ea10ec10dfd2cd5,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.9,True,"Includes greeting, pitch for fiber services, mention of dropped rates, and verification of business details."
8705329797_transcript,insurance_outbound.zip,insurance,outbound,f5a0094b16890a2bec81b8c974c2d4cf7b78e1497f61c0da6e95fa3f8d74f870,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.9,True,"Greeting present, pitch for Medicare benefits at no cost, verification of personal details, and customer agreement."
346761317ee342aaae311d731c99cd68_transcript,automotive_inbound.zip,automotive,inbound,4a8c74f6a755b8918b2819f633a94a253a29d7b4bd28fc2185679e9981901392,"OPENING, PRODUCT_PITCH",0.8,True,Contains a call opening and an automated pitch for certified pre-owned vehicles.
2020-10-05-18-26-57_8728d24e-32df-47b3-acde-f0a1e71fe17f_v2Q5FR7QtpJ_Hbuk5BPd-tBN-ufcfAAkdCV4u856EAx0kTjEeQ01g-gA_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,fa4075cfbab03fc29774d4014edf033ae67d1a37f2fe83e502badf9e1804bbeb,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS, MISUNDERSTANDING",0.9,True,"Greeting, pitch to compare rates, verification of personal info, and clear communication difficulties/misunderstandings."
d246f5417bff41c0bf84d9bc18446eab_transcript,home_service_inbound.zip,home_service_telecom,inbound,9efc7ea0bdfe83caaa27c265ae4856338f3c3ef4188ca403f211917b76133914,"OPENING, NEEDS_ANALYSIS, SUCCESSFUL_SALE, WARM_LEAD",0.9,True,"Call starts with greeting, agent collects customer details for a broken window, and successfully schedules a measurement appointment."
ea6438f9a90645e1a8ccd82000b29c05_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,1dc684cbbce7274844f3a32636290b737630a36cfb611eb3c016e81c4179b9b1,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION, WARM_LEAD",0.9,True,Greeting present; customer is inquiring about a quote for glass repair and agent is collecting necessary contact and site information.
2271856053ed4e98847ba5e6f51bae5736433335_transcript,medicare_inbound.zip,medicare,inbound,f03f1b0487855f08a633dd393520a2d730966a3d207d63c0e5cb47e97a511d41,"OPENING, NEEDS_ANALYSIS, SUCCESSFUL_SALE, ACTIVE_LISTENING",0.8,True,Greeting present; agent analyzes the customer's need to reschedule and successfully confirms a new appointment time.
8707934813_transcript,insurance_outbound.zip,insurance,outbound,9e858cc0a8031250572bbcea9ffdfa0ae3657a533d92be6bffa075b3a11302e3,"OPENING, PRODUCT_PITCH, OBJECTION_HANDLING, NEEDS_ANALYSIS",0.9,True,"Agent opens call, pitches Medicare benefits/cash back, handles the customer's initial skepticism, and verifies eligibility details."
de0457982e644668aa2e81926e07d761_transcript,medicare_inbound.zip,medicare,inbound,429179fe0f11b8247064a8ef0bb96db05f91418df5abf44c38deac25a056bebf,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING, WARM_LEAD",0.8,True,Greeting present; agent collects detailed insurance and personal information to facilitate an appointment.
cafaf63033ab4f4d9fbdc5bb915136f2_transcript,medicare_inbound.zip,medicare,inbound,d5bd516048d7fb0d777e8474e5aa41e0210a4b7a4c90c0f985a6ee1ddda2f0c7,"OPENING, NEEDS_ANALYSIS",0.9,True,Contains a standard greeting and the agent gathers information about the pet's condition and the customer's location.
e8b34da142134d319460d6824f8105d736734250_transcript,medicare_inbound.zip,medicare,inbound,70de1ae0460c593251ec4ef3a59ab421a396da8726b6e7dedd778f1bfdc05883,"OPENING, SUCCESSFUL_SALE",0.85,True,Includes a greeting and concludes with a successful commitment to a rescheduled appointment time.
0a4f0677d5cc4318b81f931f63d6723c_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,252346f51150d615ad1357a6de8eea705b6784f32caad1aa5e2709476fff5667,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS",0.9,True,Greeting is present; agent explains the service process for estimates and discusses the specific window damage.
2020-07-07-16-26-00_32355332-b711-4370-8428-a802c57209ef_v2Z53WTk422-s8P3-SAEndqUUFeVPytzKTtsxfsHQobq6OgvMRslXSyQ_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,0bc3c36ffff46a5f284df75b11f1dc36440d0fa8fe133fe624fd2042666d1ec7,"OPENING, NEEDS_ANALYSIS",0.95,True,Greeting is present and the agent performs extensive data collection to provide an insurance quote.
ea8daa8da38f4cc697bcef7100ce8932_transcript,home_service_inbound.zip,home_service_telecom,inbound,579a06746d40c870961392736e75ff11128cf9155e9ece75dcdf9f7bd24a1465,"OPENING, THREATENING_COMPLAINT",0.75,True,Greeting is present and the customer expresses strong frustration regarding a lack of communication from the office.
20210929-161725_6263040395-all_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,7e786f948ea7e3c60afa562bdf8f42648e9ee7baf377e324602c13361c2d46ae,"OPENING, PRODUCT_PITCH, PASSIVE_AGREEMENT, SUCCESSFUL_SALE",0.9,True,"Agent opens the call, pitches a free internet upgrade, and successfully schedules an appointment with the customer's agreement."
4c92875803264ed09403af25eb3a9bb0_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,1b34d954d2b8089ac193a59fa177c6385829c1e438a03b06923abf5fd0d1eb33,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION, WARM_LEAD",0.85,True,Call starts with a greeting; agent analyzes customer interest in a vehicle while the customer asks specific questions about features.
2b39f5546b1047f6be01eef9d375c273_transcript,medicare_inbound.zip,medicare,inbound,a401933e7284fda0c5a0a9c1904f70ce3d0f48889d95aab8d8b72fa9243a99af,"OPENING, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.8,True,Agent opens the call and asks for identifying information to locate an appointment; customer agrees to be rescheduled.
254ac80543b048e7857c936c4bc1dce2_transcript,automotive_inbound.zip,automotive,inbound,cb54dd73148a38597a79e3d9ab0ef41dd65f1dd1ea9773c4d2393fcacd5ef7ab,"OPENING, NEEDS_ANALYSIS, PASSIVE_AGREEMENT, WARM_LEAD",0.8,True,Agent opens the call and gathers info to transfer the customer; customer is a returning lead looking to sell a car.
227bd9728f7a4805bb277c2f97efa58d_transcript,home_service_inbound.zip,home_service_telecom,inbound,c86aa4b6cf52b4897b9a8522497f8e0e77cfc60215d5b9ce9b9abb57d5e7012e,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, SUCCESSFUL_SALE",0.9,True,"Agent opens the call, determines scheduling needs, discusses the zero deductible cost, and confirms the service appointment."
0cf2cd59bbf34fcb860ee71cfe7366c2_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,45067108e94d6604e442866efb1e0f218264ad469e57e3dac2e6ea39e51de6a4,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, SUCCESSFUL_SALE",0.95,True,"Contains greeting, stock availability check, negotiation of 'out the door' price, and explicit agreement to purchase the vehicle."
d2bff9fb6f384123a11d317a4b472791 (1)_transcript,medicare_inbound.zip,medicare,inbound,01f0b7242463a768b1189d36af16cc4176a9f21d239f59a7dcc716954d6818fc,"OPENING, NEEDS_ANALYSIS",0.85,True,Contains greeting and agent collecting patient identification and medical urgency to check appointment availability.
ff90eb4fdfdd407a8acb9b950f37ee4a_transcript,medicare_inbound.zip,medicare,inbound,c2656f06b56898dd19d616a7440447b13e2c2f99ea593c2c117fae37aad82fc5,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.8,True,"Contains greeting, customer inquiring about grooming services, and agent collecting pet details for scheduling."
264d07996f9b48f098b0ea3d029f0e1e_transcript,automotive_inbound.zip,automotive,inbound,d453cdff14c63af15737ebf163c8d2ceb5841a332b0ddf56ab8b34295146add1,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.8,True,"Contains greeting, coordination of pickup logistics, and customer specifying vehicle color preferences."
2020-07-02-16-52-54_e7ff9a4d-cd17-4cac-a0cc-4ca18328cce5_v228i9g854zSJy2QxLkU4_Vq-kTayqCBDQDs2ugSlZ4oy9zWL6HjT5bg_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,b03f54acc02e0bc4bcf68398b32f70b6386f10d6a0f017be116e594f4af2fc3e,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,"Contains greeting, customer requesting a quote, and agent performing a detailed intake of personal and vehicle information."
f1a5e8dde581464785b2e19e95b7b5a0_transcript,medicare_inbound.zip,medicare,inbound,18a8219243fde00bc7963fad2adc797e286bb7cab5756f544533db5fec248ec5,"OPENING, FEE_DISCUSSION, PRODUCT_PITCH",0.8,True,"Contains a greeting, a discussion about splitting payments between cards, and a scripted promotional pitch about laser technology."
2020-09-17-17-45-38_defa6dc1-1ea1-484f-9d96-cbd12985de1a_v2ZTM0d92Vz4UsUIdiwrAw_b3mi5U74yBYLYKFP8MXt2puDZoCWiqlTw_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,9c27baaf4a1e5296a2065cbf01de1eb26a03d9d1b45430cec9480105bc17879c,"OPENING, NEEDS_ANALYSIS, SOFT_REJECTION, PASSIVE_AGREEMENT",0.9,True,Agent greets customer and collects demographic/insurance data. Customer softly rejects bundling and passively agrees to receive a text.
12a0cef5b17e4ee7ac24431e0e28e5b9_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,49b22d874414394dcc8e0fd7be77092d1996c2b0f4e54002a87f75f5c477a41b,"OPENING, FEE_DISCUSSION, NEEDS_ANALYSIS, SOFT_REJECTION",0.85,True,"Includes greeting, inquiry about service fees, gathering business details, and customer resisting providing personal name."
d2e1859b861542cc818f17e7171089f3_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,6bf324db0ea4018237fad165ecd0cbd9e22617a5ab63a33c580bd9a433001f51,"OPENING, HARD_REJECTION, CURIOUS_EXPLORATION",0.9,True,"Greeting is present; customer explores if sunroofs are repaired, and the agent provides a clear negative response."
747ab8bce01145a68e9f97f0297b955d_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,6f5f25cb4e41879f9685f6a88fe8c3fb9a2773aae59dad29fe7e5f6822c532e3,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, WARM_LEAD",0.85,True,"Contains IVR product pitches, a greeting, and a customer proactively seeking repair for multiple windows, followed by agent questioning."
2c6579c07e7b44ec90e8c7c0c3a20e98_transcript,automotive_inbound.zip,automotive,inbound,eb1ca493772378cebd767c5fb45d777cc2e79003d5761603f946ac61c88ccc30,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS, SUCCESSFUL_SALE",0.9,True,"Contains greeting, vehicle availability, price negotiation, financing questions, and a commitment to visit the dealership immediately."
92167c9fa57442d99ece003c4ca5f6cc_transcript,automotive_inbound.zip,automotive,inbound,a02f82a2e822a29543d28ec4cf0ad59cb94d33c80a19b26873541f1479802bd7,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, SOFT_REJECTION",0.8,True,"Includes greeting, confirmation of vehicle availability, appointment probing, and customer stating they are just checking around."
21be0457f11f4fd3badcd441704d3d5e_transcript,automotive_inbound.zip,automotive,inbound,383b573c93ff6670c5e7a886ab024dbd5ef2788b29911fdc80f0c562f46ffea0,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION, PRODUCT_PITCH",0.85,True,"Greeting present, agent asks about trim preferences, customer explores battery range for towing, and agent explains vehicle performance."
adf6707fc97741bc8902017bee962f7f_transcript,automotive_inbound.zip,automotive,inbound,89cf02786494ef6002c8d00bb5554344af991bd2363b6c5d8c6d8e04d598f294,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, OBJECTION_HANDLING, STALLING_FOR_TIME",0.85,True,"Greeting, vehicle specification discussion, preference for pre-owned, customer stalling with 'let me think about it', and agent pushing for a test drive."
5f7e898a6a1b4ac2a079586ea22a64c1_transcript,medicare_inbound.zip,medicare,inbound,4de1d652ecad87365780cf2631e05be28543b8440190b5e5ff303e93bd8e841e,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.9,True,"Greeting, offer of new client services, discussion of exam fees/deposits, and analysis of the puppy's vaccination history."
2256275269_transcript,insurance_outbound.zip,insurance,outbound,59e0c9df070771c22c2394e28e1f8b4f6c23cda499cfb80ab650bfb21706daf8,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, SOFT_REJECTION",0.9,True,"Agent opens the call, pitches Medicare benefits, asks eligibility questions, and the customer eventually resists due to an appointment."
c6bc482b3e674b2d9fbb978e3833b98c36388894_transcript,medicare_inbound.zip,medicare,inbound,fce9474bbdf5a69bba9f9b521a2bf9012b3c6591bf113b60701766ae8f79ad1a,"OPENING, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.8,True,"Call starts with a greeting, agent analyzes reservation needs for pets, and customer agrees passively to the process."
4a4e8897d6e74203b73fd93bc342374c_transcript,automotive_inbound.zip,automotive,inbound,c90654d3895f1852a0978180e0b34c2bf29f1cfcd8fed8a887fc779efbcc11f0,"OPENING, CURIOUS_EXPLORATION, WARM_LEAD",0.9,True,"Greeting is present, customer explores vehicle availability, and expresses a strong intent to visit the dealership on Saturday."
8656892665_transcript,insurance_outbound.zip,insurance,outbound,c82b960514ba1be927e0575a8a3ab34ef2c6bbdbdd35811646722b43df174975,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,"Agent opens, pitches specific Medicare benefits, verifies eligibility, and the customer asks for written documentation."
a3502b28efeb42ca9428b0a911e5cce7_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,f559e6e4b81108bb1c9adf543bd052e7a3c7124fc05246015fb2ebbf2d12a561,"OPENING, NEEDS_ANALYSIS, WARM_LEAD",0.8,True,"Greeting is present, agent probes for details about the water well issue, and the customer is actively seeking service."
2176922064_transcript,insurance_outbound.zip,insurance,outbound,6daa4a722bbe6121a9d958db9447c292406d19ffbcd8b253249a0a6fe95eeb47,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,"Agent opens the call, pitches Medicare benefits, discusses no-cost upgrades, and asks about the customer's current benefits and plan changes."
de168112556f4b418cf8c8d996ebbcbc_transcript,automotive_inbound.zip,automotive,inbound,a828e4c0578a8ae3381a045379c6306dd514ae2623cc0aff4cee6d9a82a3d4ba,"OPENING, ACTIVE_LISTENING, PASSIVE_AGREEMENT",0.8,True,Call starts with a greeting. Agent listens to a customer complaint about a previous experience and the customer agrees to provide contact details.
cf4cf052d6594db197b53b61b8a61971_transcript,automotive_inbound.zip,automotive,inbound,8029d4419cf553ed3a8c69016434766be26572dc67379773f8a6b1a8ada4aeb7,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, COMPETITOR_COMPARISON, CURIOUS_EXPLORATION",0.9,True,"Agent greets customer, analyzes vehicle needs, discusses payments, and the customer compares the dealership to another location with lower payments."
05df3347880e44d38fbb2fea21ae4566_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,2ce88f662aca2fe2a4d85358170aaf36e13b82b6dc889549ec088fd51228c157,"OPENING, CURIOUS_EXPLORATION, PASSIVE_AGREEMENT",0.85,True,Call opens with a greeting. Customer asks for information regarding upholstery for a camper and agrees with the provided information.
dc1bd081a0e44ce79b5e8d5448e2a5e4_transcript,automotive_inbound.zip,automotive,inbound,20ef4b68901437007acc45c60b38cc6d472b32f4dd37870547fb4d884f28761d,"OPENING, CURIOUS_EXPLORATION, ACTIVE_LISTENING",0.8,True,"Agent opens the call. Customer explores the status of an RV delivery, and the agent actively listens and checks the work order."
ab56b24cb4b84a58bba809fdadb6db94_transcript,medicare_inbound.zip,medicare,inbound,adb6899e9d4b1a53468bf77a24dc75749a9d2e7a795129f0771a2bdd5fd878c2,"OPENING, PRODUCT_PITCH",0.8,True,Contains an automated greeting and a pitch for pet health services and checkups.
332305260008818long_transcript,automotive_inbound.zip,automotive,inbound,05940ff76d1299497a5c4254807dc0ba7695699bc25191c934fe0338202dcb45,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, SOFT_REJECTION",0.9,True,"Includes greeting, inquiry about a specific car, price discussion, and customer rejecting alternative vehicle options."
332305150030493long_transcript,medicare_inbound.zip,medicare,inbound,6611cde04aace3f7f5c7125874b3e3fc6560919c3ccd9eea2f4a9aea7cdeb509,"OPENING, PRODUCT_PITCH, CURIOUS_EXPLORATION, SOFT_REJECTION",0.9,True,Agent pitches ortho kits; customer asks for details before stating they already provide similar items.
7185197887_transcript,insurance_outbound.zip,insurance,outbound,ca20aa6de1f79267133d46b19ff2ed0c6efc82f39cf7bf3050ebdb5e285e1a94,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, SUSPICIOUS_PROBING",0.85,True,"Greeting and pitch for Medicare benefits, followed by data collection and customer questioning why info is needed."
